Sensor name;Date;dX;dY
Tilt 1;22.12.2020 17:00:05;-1.006;0.016
Tilt 1;22.12.2020 18:00:05;-1.008;0.016
Tilt 1;22.12.2020 19:00:05;-1.008;0.018
Tilt 1;22.12.2020 20:00:06;-1.006;0.016
Tilt 1;22.12.2020 21:00:04;-1.006;0.016
Tilt 1;22.12.2020 22:00:04;-1.006;0.018
Tilt 1;23.12.2020 11:00:05;-1.006;0.018
Tilt 1;23.12.2020 12:00:39;-1.008;0.018
Tilt 1;23.12.2020 13:00:04;-1.008;0.016
Tilt 1;23.12.2020 14:00:05;-1.008;0.018
Tilt 1;23.12.2020 15:00:05;-1.008;0.018
Tilt 1;23.12.2020 16:00:06;-1.004;0.018
Tilt 1;23.12.2020 17:00:04;-1.006;0.018
Tilt 1;23.12.2020 18:00:04;-1.006;0.019
Tilt 1;23.12.2020 19:00:04;-1.004;0.019
Tilt 1;23.12.2020 20:00:07;-0.999;0.019
Tilt 1;23.12.2020 21:00:05;-1.004;0.021
Tilt 1;23.12.2020 22:00:05;-1.006;0.019
Tilt 1;23.12.2020 23:00:04;-1.006;0.019
Tilt 1;24.12.2020 00:00:06;-1.001;0.019
Tilt 1;24.12.2020 01:00:04;-1.004;0.021
Tilt 1;24.12.2020 02:00:04;-1.004;0.019
Tilt 1;24.12.2020 03:00:05;-1.004;0.023
Tilt 1;24.12.2020 04:00:07;-1.003;0.019
Tilt 1;24.12.2020 05:00:05;-1.004;0.021
Tilt 1;24.12.2020 06:00:04;-1.004;0.021
Tilt 1;24.12.2020 07:00:04;-1.004;0.021
Tilt 1;24.12.2020 08:00:06;-0.993;0.019
Tilt 1;24.12.2020 09:00:04;-1.004;0.021
Tilt 1;24.12.2020 10:00:05;-1.006;0.023
Tilt 1;24.12.2020 11:00:05;-1.004;0.019
Tilt 1;24.12.2020 12:00:07;-0.995;0.021
Tilt 1;24.12.2020 13:00:04;-1.004;0.019
Tilt 1;24.12.2020 14:00:04;-1.004;0.023
Tilt 1;24.12.2020 15:00:04;-1.004;0.023
Tilt 1;24.12.2020 16:00:07;-0.997;0.023
Tilt 1;24.12.2020 17:00:05;-1.001;0.023
Tilt 1;24.12.2020 18:00:04;-1.003;0.023
Tilt 1;24.12.2020 19:00:04;-1.003;0.023
Tilt 1;24.12.2020 20:00:07;-0.990;0.023
Tilt 1;24.12.2020 21:00:04;-1.004;0.023
Tilt 1;24.12.2020 22:00:05;-1.004;0.023
Tilt 1;24.12.2020 23:00:05;-1.004;0.023
Tilt 1;25.12.2020 00:00:06;-0.993;0.023
Tilt 1;25.12.2020 01:00:04;-1.001;0.023
Tilt 1;25.12.2020 02:00:04;-1.001;0.021
Tilt 1;25.12.2020 03:00:05;-1.001;0.023
Tilt 1;25.12.2020 04:00:07;-0.991;0.025
Tilt 1;25.12.2020 05:00:05;-1.001;0.023
Tilt 1;25.12.2020 06:00:05;-0.999;0.025
Tilt 1;25.12.2020 07:00:04;-0.999;0.025
Tilt 1;25.12.2020 08:00:06;-0.988;0.025
Tilt 1;25.12.2020 09:00:04;-0.997;0.027
Tilt 1;25.12.2020 10:00:05;-0.995;0.027
Tilt 1;25.12.2020 11:00:05;-0.997;0.025
Tilt 1;25.12.2020 12:00:07;-0.986;0.023
Tilt 1;25.12.2020 13:00:04;-0.995;0.025
Tilt 1;25.12.2020 14:00:04;-0.991;0.027
Tilt 1;25.12.2020 15:00:04;-0.995;0.025
Tilt 1;25.12.2020 16:00:07;-0.982;0.025
Tilt 1;25.12.2020 17:00:04;-0.993;0.025
Tilt 1;25.12.2020 18:00:04;-0.993;0.025
Tilt 1;25.12.2020 19:00:05;-0.995;0.025
Tilt 1;25.12.2020 20:00:40;-0.993;0.034
Tilt 1;25.12.2020 21:00:04;-0.995;0.025
Tilt 1;25.12.2020 22:00:04;-0.995;0.023
Tilt 1;25.12.2020 23:00:04;-0.993;0.025
Tilt 1;26.12.2020 00:00:07;-0.988;0.023
Tilt 1;26.12.2020 01:00:04;-0.995;0.023
Tilt 1;26.12.2020 02:00:05;-0.997;0.023
Tilt 1;26.12.2020 03:00:05;-0.997;0.023
Tilt 1;26.12.2020 04:00:06;-0.995;0.023
Tilt 1;26.12.2020 05:00:04;-0.997;0.023
Tilt 1;26.12.2020 06:00:04;-0.995;0.023
Tilt 1;26.12.2020 07:00:05;-0.997;0.021
Tilt 1;26.12.2020 08:00:07;-0.995;0.021
Tilt 1;26.12.2020 09:00:05;-0.997;0.023
Tilt 1;26.12.2020 10:00:05;-0.997;0.021
Tilt 1;26.12.2020 11:00:04;-0.997;0.021
Tilt 1;26.12.2020 12:00:26;-0.995;0.023
Tilt 1;26.12.2020 13:00:04;-0.997;0.021
Tilt 1;26.12.2020 14:00:05;-0.997;0.023
Tilt 1;26.12.2020 15:00:05;-0.997;0.021
Tilt 1;26.12.2020 16:00:07;-0.997;0.021
Tilt 1;26.12.2020 17:00:04;-0.997;0.023
Tilt 1;26.12.2020 18:00:04;-0.995;0.023
Tilt 1;26.12.2020 19:00:05;-0.997;0.021
Tilt 1;26.12.2020 20:00:07;-0.995;0.023
Tilt 1;26.12.2020 21:00:04;-0.997;0.023
Tilt 1;26.12.2020 22:00:04;-0.997;0.021
Tilt 1;26.12.2020 23:00:05;-0.997;0.021
Tilt 1;27.12.2020 00:00:38;-0.997;0.023
Tilt 1;27.12.2020 01:00:04;-0.997;0.021
Tilt 1;27.12.2020 02:00:05;-0.999;0.019
Tilt 1;27.12.2020 03:00:05;-0.999;0.021
Tilt 1;27.12.2020 04:00:25;-0.997;0.021
Tilt 1;27.12.2020 05:00:04;-0.997;0.019
Tilt 1;27.12.2020 06:00:05;-0.997;0.019
Tilt 1;27.12.2020 07:00:04;-0.999;0.021
Tilt 1;27.12.2020 08:00:27;-0.999;0.019
Tilt 1;27.12.2020 09:00:05;-0.999;0.021
Tilt 1;27.12.2020 10:00:04;-1.001;0.019
Tilt 1;27.12.2020 11:00:04;-1.001;0.019
Tilt 1;27.12.2020 12:00:26;-0.999;0.025
Tilt 1;27.12.2020 13:00:04;-1.001;0.019
Tilt 1;27.12.2020 14:00:05;-1.001;0.019
Tilt 1;27.12.2020 15:00:05;-0.999;0.019
Tilt 1;27.12.2020 16:00:06;-0.997;0.019
Tilt 1;27.12.2020 17:00:04;-0.999;0.023
Tilt 1;27.12.2020 18:00:04;-0.997;0.019
Tilt 1;27.12.2020 19:00:04;-0.997;0.023
Tilt 1;27.12.2020 20:00:07;-0.997;0.021
Tilt 1;27.12.2020 21:00:04;-0.997;0.023
Tilt 1;27.12.2020 22:00:04;-0.997;0.023
Tilt 1;27.12.2020 23:00:05;-0.997;0.023
Tilt 1;28.12.2020 00:00:27;-0.997;0.023
Tilt 1;28.12.2020 01:00:04;-0.997;0.023
Tilt 1;28.12.2020 02:00:04;-0.997;0.023
Tilt 1;28.12.2020 03:00:05;-0.997;0.021
Tilt 1;28.12.2020 04:00:26;-0.999;0.023
Tilt 1;28.12.2020 05:00:05;-0.997;0.023
Tilt 1;28.12.2020 06:00:05;-0.999;0.023
Tilt 1;28.12.2020 07:00:04;-0.997;0.021
Tilt 1;28.12.2020 08:00:06;-0.993;0.023
Tilt 1;28.12.2020 09:00:04;-0.997;0.023
Tilt 1;28.12.2020 10:00:05;-0.997;0.023
Tilt 1;28.12.2020 11:00:04;-0.997;0.023
Tilt 1;28.12.2020 12:00:27;-0.999;0.023
Tilt 1;28.12.2020 13:00:05;-0.999;0.023
Tilt 1;28.12.2020 14:00:04;-0.997;0.023
Tilt 1;28.12.2020 15:00:04;-0.997;0.023
Tilt 1;28.12.2020 16:00:07;-0.999;0.023
Tilt 1;28.12.2020 17:00:04;-0.997;0.023
Tilt 1;28.12.2020 18:00:04;-0.999;0.023
Tilt 1;28.12.2020 19:00:04;-0.997;0.023
Tilt 1;28.12.2020 20:00:39;-0.997;0.021
Tilt 1;28.12.2020 21:00:05;-0.999;0.023
Tilt 1;28.12.2020 22:00:04;-0.999;0.023
Tilt 1;28.12.2020 23:00:04;-0.997;0.023
Tilt 1;29.12.2020 00:00:07;-0.993;0.023
Tilt 1;29.12.2020 01:00:04;-0.997;0.023
Tilt 1;29.12.2020 02:00:05;-1.001;0.023
Tilt 1;29.12.2020 03:00:05;-0.997;0.023
Tilt 1;29.12.2020 04:00:06;-0.991;0.023
Tilt 1;29.12.2020 05:00:04;-0.997;0.023
Tilt 1;29.12.2020 06:00:04;-0.997;0.023
Tilt 1;29.12.2020 07:00:05;-0.999;0.023
Tilt 1;29.12.2020 08:00:07;-0.991;0.023
Tilt 1;29.12.2020 09:00:05;-0.999;0.023
Tilt 1;29.12.2020 10:00:05;-0.999;0.023
Tilt 1;29.12.2020 11:00:04;-0.999;0.023
Tilt 1;29.12.2020 12:00:06;-0.999;0.021
Tilt 1;29.12.2020 13:00:04;-0.999;0.021
Tilt 1;29.12.2020 14:00:05;-0.999;0.023
Tilt 1;29.12.2020 15:00:05;-1.001;0.023
Tilt 1;29.12.2020 16:00:07;-0.997;0.023
Tilt 1;29.12.2020 17:00:04;-0.997;0.023
Tilt 1;29.12.2020 18:00:04;-0.999;0.023
Tilt 1;29.12.2020 19:00:04;-0.999;0.021
Tilt 1;29.12.2020 20:00:06;-0.997;0.023
Tilt 1;29.12.2020 21:00:04;-0.999;0.023
Tilt 1;29.12.2020 22:00:04;-0.999;0.023
Tilt 1;29.12.2020 23:00:05;-0.999;0.023
Tilt 1;30.12.2020 00:00:07;-0.999;0.023
Tilt 1;30.12.2020 01:00:04;-0.999;0.023
Tilt 1;30.12.2020 02:00:04;-0.999;0.023
Tilt 1;30.12.2020 03:00:05;-0.999;0.021
Tilt 1;30.12.2020 04:00:07;-0.999;0.023
Tilt 1;30.12.2020 05:00:04;-0.999;0.023
Tilt 1;30.12.2020 06:00:05;-1.001;0.023
Tilt 1;30.12.2020 07:00:04;-0.999;0.023
Tilt 1;30.12.2020 08:00:06;-0.997;0.023
Tilt 1;30.12.2020 09:00:04;-0.999;0.021
Tilt 1;30.12.2020 10:00:05;-0.999;0.021
Tilt 1;30.12.2020 11:00:04;-1.001;0.021
Tilt 1;30.12.2020 12:00:40;-1.001;0.023
Tilt 1;30.12.2020 13:00:05;-0.999;0.021
Tilt 1;30.12.2020 14:00:04;-1.001;0.023
Tilt 1;30.12.2020 15:00:04;-1.001;0.023
Tilt 1;30.12.2020 16:00:06;-0.997;0.023
Tilt 1;30.12.2020 17:00:04;-0.999;0.025
Tilt 1;30.12.2020 18:00:04;-0.997;0.023
Tilt 1;30.12.2020 19:00:04;-0.997;0.025
Tilt 1;30.12.2020 20:00:07;-0.990;0.025
Tilt 1;30.12.2020 21:00:05;-0.997;0.025
Tilt 1;30.12.2020 22:00:04;-0.999;0.023
Tilt 1;30.12.2020 23:00:04;-0.997;0.023
Tilt 1;31.12.2020 00:00:06;-0.993;0.023
Tilt 1;31.12.2020 01:00:04;-0.997;0.023
Tilt 1;31.12.2020 02:00:05;-0.997;0.023
Tilt 1;31.12.2020 03:00:05;-0.997;0.025
Tilt 1;31.12.2020 04:00:06;-0.993;0.023
Tilt 1;31.12.2020 05:00:04;-0.997;0.025
Tilt 1;31.12.2020 06:00:04;-0.997;0.025
Tilt 1;31.12.2020 07:00:05;-0.997;0.025
Tilt 1;31.12.2020 08:00:07;-0.993;0.025
Tilt 1;31.12.2020 09:00:05;-0.997;0.023
Tilt 1;31.12.2020 10:00:05;-0.997;0.025
Tilt 1;31.12.2020 11:00:04;-0.997;0.025
Tilt 1;31.12.2020 12:00:06;-0.993;0.023
Tilt 1;31.12.2020 13:00:04;-0.997;0.025
Tilt 1;31.12.2020 14:00:05;-0.997;0.023
Tilt 1;31.12.2020 15:00:05;-0.999;0.025
Tilt 1;31.12.2020 16:00:07;-0.997;0.025
Tilt 1;31.12.2020 17:00:04;-0.997;0.025
Tilt 1;31.12.2020 18:00:05;-0.997;0.025
Tilt 1;31.12.2020 19:00:04;-0.997;0.025
Tilt 1;31.12.2020 20:00:06;-0.986;0.025
Tilt 1;31.12.2020 21:00:04;-0.997;0.025
Tilt 1;31.12.2020 22:00:04;-0.997;0.025
Tilt 1;31.12.2020 23:00:05;-0.997;0.025
Tilt 1;01.01.2021 00:00:07;-0.991;0.025
Tilt 1;01.01.2021 01:00:05;-0.999;0.025
Tilt 1;01.01.2021 02:00:04;-0.997;0.025
Tilt 1;01.01.2021 03:00:04;-0.997;0.023
Tilt 1;01.01.2021 04:00:06;-0.995;0.025
Tilt 1;01.01.2021 05:00:04;-0.999;0.025
Tilt 1;01.01.2021 06:00:05;-0.997;0.025
Tilt 1;01.01.2021 07:00:05;-0.997;0.025
Tilt 1;01.01.2021 08:00:06;-0.991;0.025
Tilt 1;01.01.2021 09:00:04;-0.999;0.025
Tilt 1;01.01.2021 10:00:05;-0.997;0.025
Tilt 1;01.01.2021 11:00:04;-0.997;0.025
Tilt 1;01.01.2021 12:00:27;-0.999;0.023
Tilt 1;01.01.2021 13:00:05;-0.997;0.023
Tilt 1;01.01.2021 14:00:04;-0.999;0.025
Tilt 1;01.01.2021 15:00:04;-0.997;0.025
Tilt 1;01.01.2021 16:00:06;-0.988;0.025
Tilt 1;01.01.2021 17:00:04;-0.995;0.025
Tilt 1;01.01.2021 18:00:05;-0.997;0.025
Tilt 1;01.01.2021 19:00:05;-0.997;0.027
Tilt 1;01.01.2021 20:00:06;-0.988;0.025
Tilt 1;01.01.2021 21:00:04;-0.995;0.025
Tilt 1;01.01.2021 22:00:04;-0.995;0.029
Tilt 1;01.01.2021 23:00:04;-0.993;0.029
Tilt 1;02.01.2021 00:00:27;-0.993;0.029
Tilt 1;02.01.2021 01:00:05;-0.993;0.029
Tilt 1;02.01.2021 02:00:04;-0.995;0.029
Tilt 1;02.01.2021 03:00:04;-0.995;0.029
Tilt 1;02.01.2021 04:00:06;-0.980;0.029
Tilt 1;02.01.2021 05:00:04;-0.995;0.029
Tilt 1;02.01.2021 06:00:04;-0.995;0.029
Tilt 1;02.01.2021 07:00:05;-0.995;0.027
Tilt 1;02.01.2021 08:00:07;-0.991;0.029
Tilt 1;02.01.2021 09:00:04;-0.995;0.027
Tilt 1;02.01.2021 10:00:04;-0.997;0.029
Tilt 1;02.01.2021 11:00:05;-0.997;0.025
Tilt 1;02.01.2021 12:00:07;-0.993;0.027
Tilt 1;02.01.2021 13:00:04;-0.997;0.027
Tilt 1;02.01.2021 14:00:05;-0.997;0.029
Tilt 1;02.01.2021 15:00:05;-0.995;0.029
Tilt 1;02.01.2021 16:00:06;-0.980;0.029
Tilt 1;02.01.2021 17:00:04;-0.995;0.031
Tilt 1;02.01.2021 18:00:05;-0.995;0.029
Tilt 1;02.01.2021 19:00:05;-0.995;0.029
Tilt 1;02.01.2021 20:00:26;-0.995;0.029
Tilt 1;02.01.2021 21:00:04;-0.993;0.031
Tilt 1;02.01.2021 22:00:04;-0.995;0.031
Tilt 1;02.01.2021 23:00:05;-0.993;0.031
Tilt 1;03.01.2021 00:00:27;-0.993;0.032
Tilt 1;03.01.2021 01:00:05;-0.993;0.031
Tilt 1;03.01.2021 02:00:04;-0.991;0.032
Tilt 1;03.01.2021 03:00:04;-0.991;0.032
Tilt 1;03.01.2021 04:00:06;-0.982;0.032
Tilt 1;03.01.2021 05:00:04;-0.991;0.032
Tilt 1;03.01.2021 06:00:05;-0.991;0.032
Tilt 1;03.01.2021 07:00:05;-0.991;0.032
Tilt 1;03.01.2021 08:00:07;-0.982;0.032
Tilt 1;03.01.2021 09:00:04;-0.991;0.032
Tilt 1;03.01.2021 10:00:04;-0.993;0.032
Tilt 1;03.01.2021 11:00:04;-0.991;0.032
Tilt 1;03.01.2021 12:00:07;-0.978;0.034
Tilt 1;03.01.2021 13:00:04;-0.991;0.032
Tilt 1;03.01.2021 14:00:05;-0.991;0.032
Tilt 1;03.01.2021 15:00:05;-0.991;0.034
Tilt 1;03.01.2021 16:00:06;-0.978;0.034
Tilt 1;03.01.2021 17:00:04;-0.991;0.034
Tilt 1;03.01.2021 18:00:04;-0.991;0.032
Tilt 1;03.01.2021 19:00:04;-0.991;0.034
Tilt 1;03.01.2021 20:00:07;-0.980;0.034
Tilt 1;03.01.2021 21:00:04;-0.993;0.034
Tilt 1;03.01.2021 22:00:05;-0.993;0.034
Tilt 1;03.01.2021 23:00:04;-0.993;0.034
Tilt 1;04.01.2021 00:00:06;-0.984;0.034
Tilt 1;04.01.2021 01:00:04;-0.991;0.034
Tilt 1;04.01.2021 02:00:04;-0.991;0.034
Tilt 1;04.01.2021 03:00:05;-0.991;0.034
Tilt 1;04.01.2021 04:00:27;-0.991;0.032
Tilt 1;04.01.2021 05:00:05;-0.991;0.034
Tilt 1;04.01.2021 06:00:04;-0.993;0.034
Tilt 1;04.01.2021 07:00:04;-0.991;0.034
Tilt 1;04.01.2021 08:00:40;-0.991;0.034
Tilt 1;04.01.2021 09:00:04;-0.993;0.034
Tilt 1;04.01.2021 10:00:05;-0.995;0.032
Tilt 1;04.01.2021 11:00:05;-0.993;0.034
Tilt 1;04.01.2021 12:00:06;-0.984;0.032
Tilt 1;04.01.2021 13:00:04;-0.993;0.032
Tilt 1;04.01.2021 14:00:04;-0.991;0.034
Tilt 1;04.01.2021 15:00:05;-0.993;0.032
Tilt 1;04.01.2021 16:00:07;-0.984;0.034
Tilt 1;04.01.2021 17:00:05;-0.991;0.034
Tilt 1;04.01.2021 18:00:05;-0.991;0.034
Tilt 1;04.01.2021 19:00:04;-0.991;0.034
Tilt 1;04.01.2021 20:00:26;-0.993;0.034
Tilt 1;04.01.2021 21:00:04;-0.991;0.036
Tilt 1;04.01.2021 22:00:04;-0.991;0.034
Tilt 1;04.01.2021 23:00:05;-0.991;0.036
Tilt 1;05.01.2021 00:00:07;-0.982;0.034
Tilt 1;05.01.2021 01:00:05;-0.991;0.034
Tilt 1;05.01.2021 02:00:04;-0.995;0.034
Tilt 1;05.01.2021 03:00:04;-0.995;0.034
Tilt 1;05.01.2021 04:00:06;-0.984;0.034
Tilt 1;05.01.2021 05:00:04;-0.995;0.034
Tilt 1;05.01.2021 06:00:05;-0.991;0.034
Tilt 1;05.01.2021 07:00:05;-0.995;0.034
Tilt 1;05.01.2021 08:00:07;-0.980;0.036
Tilt 1;05.01.2021 09:00:04;-0.991;0.034
Tilt 1;05.01.2021 10:00:04;-0.993;0.034
Tilt 1;05.01.2021 11:00:04;-0.993;0.036
Tilt 1;05.01.2021 12:00:07;-0.980;0.034
Tilt 1;05.01.2021 13:00:05;-0.995;0.034
Tilt 1;05.01.2021 14:00:05;-0.993;0.034
Tilt 1;05.01.2021 15:00:04;-0.993;0.036
Tilt 1;05.01.2021 16:00:25;-0.988;0.034
Tilt 1;05.01.2021 17:00:04;-0.993;0.036
Tilt 1;05.01.2021 18:00:04;-0.991;0.034
Tilt 1;05.01.2021 19:00:04;-0.991;0.036
Tilt 1;05.01.2021 20:00:07;-0.982;0.038
Tilt 1;05.01.2021 21:00:05;-0.991;0.038
Tilt 1;05.01.2021 22:00:04;-0.993;0.036
Tilt 1;05.01.2021 23:00:04;-0.993;0.036
Tilt 1;06.01.2021 00:00:06;-0.982;0.042
Tilt 1;06.01.2021 01:00:04;-0.991;0.038
Tilt 1;06.01.2021 02:00:04;-0.993;0.036
Tilt 1;06.01.2021 03:00:05;-0.993;0.038
Tilt 1;06.01.2021 04:00:07;-0.982;0.036
Tilt 1;06.01.2021 05:00:04;-0.993;0.038
Tilt 1;06.01.2021 06:00:04;-0.991;0.036
Tilt 1;06.01.2021 07:00:05;-0.993;0.036
Tilt 1;06.01.2021 08:00:26;-0.995;0.036
Tilt 1;06.01.2021 09:00:04;-0.995;0.036
Tilt 1;06.01.2021 10:00:05;-0.993;0.036
Tilt 1;06.01.2021 11:00:05;-0.995;0.034
Tilt 1;06.01.2021 12:00:06;-0.986;0.034
Tilt 1;06.01.2021 13:00:04;-0.995;0.034
Tilt 1;06.01.2021 14:00:05;-0.995;0.034
Tilt 1;06.01.2021 15:00:04;-0.995;0.034
Tilt 1;06.01.2021 16:00:07;-0.986;0.038
Tilt 1;06.01.2021 17:00:05;-0.995;0.034
Tilt 1;06.01.2021 18:00:05;-0.995;0.034
Tilt 1;06.01.2021 19:00:04;-0.995;0.036
Tilt 1;06.01.2021 20:00:06;-0.982;0.036
Tilt 1;06.01.2021 21:00:04;-0.995;0.036
Tilt 1;06.01.2021 22:00:04;-0.995;0.038
Tilt 1;06.01.2021 23:00:05;-0.993;0.038
Tilt 1;07.01.2021 00:00:07;-0.978;0.038
Tilt 1;07.01.2021 01:00:04;-0.995;0.038
Tilt 1;07.01.2021 02:00:04;-0.993;0.038
Tilt 1;07.01.2021 03:00:05;-0.993;0.038
Tilt 1;07.01.2021 04:00:07;-0.982;0.038
Tilt 1;07.01.2021 05:00:04;-0.993;0.038
Tilt 1;07.01.2021 06:00:05;-0.993;0.038
Tilt 1;07.01.2021 07:00:05;-0.993;0.038
Tilt 1;07.01.2021 08:00:06;-0.982;0.038
Tilt 1;07.01.2021 09:00:04;-0.991;0.038
Tilt 1;07.01.2021 10:00:05;-0.993;0.038
Tilt 1;07.01.2021 11:00:04;-0.991;0.038
Tilt 1;07.01.2021 12:00:07;-0.982;0.038
Tilt 1;07.01.2021 13:00:05;-0.993;0.038
Tilt 1;07.01.2021 14:00:04;-0.993;0.038
Tilt 1;07.01.2021 15:00:04;-0.993;0.038
Tilt 1;07.01.2021 16:00:27;-0.993;0.042
Tilt 1;07.01.2021 17:00:04;-0.991;0.038
Tilt 1;07.01.2021 18:00:04;-0.993;0.038
Tilt 1;07.01.2021 19:00:04;-0.993;0.038
Tilt 1;07.01.2021 20:00:07;-0.978;0.038
Tilt 1;07.01.2021 21:00:05;-0.991;0.040
Tilt 1;07.01.2021 22:00:04;-0.991;0.042
Tilt 1;07.01.2021 23:00:04;-0.991;0.040
Tilt 1;08.01.2021 00:00:07;-0.978;0.040
Tilt 1;08.01.2021 01:00:04;-0.993;0.038
Tilt 1;08.01.2021 02:00:05;-0.993;0.040
Tilt 1;08.01.2021 03:00:05;-0.991;0.042
Tilt 1;08.01.2021 04:00:06;-0.977;0.038
Tilt 1;08.01.2021 05:00:04;-0.993;0.040
Tilt 1;08.01.2021 06:00:04;-0.991;0.042
Tilt 1;08.01.2021 07:00:05;-0.991;0.040
Tilt 1;08.01.2021 08:00:07;-0.977;0.040
Tilt 1;08.01.2021 09:00:05;-0.991;0.040
Tilt 1;08.01.2021 10:00:05;-0.993;0.040
Tilt 1;08.01.2021 11:00:04;-0.993;0.040
Tilt 1;08.01.2021 12:00:06;-0.984;0.038
Tilt 1;08.01.2021 13:00:04;-0.995;0.038
Tilt 1;08.01.2021 14:00:05;-0.995;0.038
Tilt 1;08.01.2021 15:00:04;-0.995;0.040
Tilt 1;08.01.2021 16:00:07;-0.980;0.038
Tilt 1;08.01.2021 17:00:05;-0.995;0.038
Tilt 1;08.01.2021 18:00:04;-0.995;0.038
Tilt 1;08.01.2021 19:00:04;-0.995;0.038
Tilt 1;08.01.2021 20:00:06;-0.977;0.040
Tilt 1;08.01.2021 21:00:04;-0.995;0.038
Tilt 1;08.01.2021 22:00:04;-0.995;0.038
Tilt 1;08.01.2021 23:00:05;-0.995;0.038
Tilt 1;09.01.2021 00:00:07;-0.980;0.038
Tilt 1;09.01.2021 01:00:04;-0.993;0.040
Tilt 1;09.01.2021 02:00:04;-0.993;0.038
Tilt 1;09.01.2021 03:00:05;-0.995;0.038
Tilt 1;09.01.2021 04:00:07;-0.978;0.038
Tilt 1;09.01.2021 05:00:04;-0.997;0.038
Tilt 1;09.01.2021 06:00:05;-0.997;0.034
Tilt 1;09.01.2021 07:00:04;-0.999;0.034
Tilt 1;09.01.2021 08:00:06;-1.001;0.034
Tilt 1;09.01.2021 09:00:04;-1.001;0.034
Tilt 1;09.01.2021 10:00:05;-0.999;0.034
Tilt 1;09.01.2021 11:00:04;-1.001;0.032
Tilt 1;09.01.2021 12:00:07;-0.993;0.032
Tilt 1;09.01.2021 13:00:05;-1.001;0.032
Tilt 1;09.01.2021 14:00:04;-1.001;0.032
Tilt 1;09.01.2021 15:00:04;-1.001;0.034
Tilt 1;09.01.2021 16:00:06;-0.997;0.032
Tilt 1;09.01.2021 17:00:04;-1.001;0.032
Tilt 1;09.01.2021 18:00:04;-1.001;0.034
Tilt 1;09.01.2021 19:00:04;-1.001;0.032
Tilt 1;09.01.2021 20:00:07;-0.988;0.032
Tilt 1;09.01.2021 21:00:05;-1.001;0.032
Tilt 1;09.01.2021 22:00:04;-1.001;0.032
Tilt 1;09.01.2021 23:00:04;-1.001;0.032
Tilt 1;10.01.2021 00:00:06;-0.997;0.032
Tilt 1;10.01.2021 01:00:04;-1.001;0.032
Tilt 1;10.01.2021 02:00:04;-0.999;0.032
Tilt 1;10.01.2021 03:00:05;-0.999;0.032
Tilt 1;10.01.2021 04:00:27;-0.997;0.034
Tilt 1;10.01.2021 05:00:04;-0.999;0.032
Tilt 1;10.01.2021 06:00:04;-0.999;0.032
Tilt 1;10.01.2021 07:00:05;-0.997;0.032
Tilt 1;10.01.2021 08:00:07;-0.995;0.032
Tilt 1;10.01.2021 09:00:05;-0.999;0.034
Tilt 1;10.01.2021 10:00:05;-0.997;0.034
Tilt 1;10.01.2021 11:00:04;-0.999;0.032
Tilt 1;10.01.2021 12:00:06;-0.991;0.034
Tilt 1;10.01.2021 13:00:04;-0.999;0.032
Tilt 1;10.01.2021 14:00:05;-0.999;0.032
Tilt 1;10.01.2021 15:00:04;-0.997;0.032
Tilt 1;10.01.2021 16:00:07;-0.984;0.034
Tilt 1;10.01.2021 17:00:05;-0.997;0.032
Tilt 1;10.01.2021 18:00:05;-0.997;0.032
Tilt 1;10.01.2021 19:00:05;-0.997;0.034
Tilt 1;10.01.2021 20:00:06;-0.990;0.034
Tilt 1;10.01.2021 21:00:04;-0.999;0.032
Tilt 1;10.01.2021 22:00:04;-0.997;0.034
Tilt 1;10.01.2021 23:00:04;-0.999;0.034
Tilt 1;11.01.2021 00:00:07;-0.990;0.034
Tilt 1;11.01.2021 01:00:05;-0.997;0.032
Tilt 1;11.01.2021 02:00:05;-0.997;0.034
Tilt 1;11.01.2021 03:00:04;-0.999;0.034
Tilt 1;11.01.2021 04:00:06;-0.988;0.034
Tilt 1;11.01.2021 05:00:04;-0.997;0.034
Tilt 1;11.01.2021 06:00:04;-0.997;0.032
Tilt 1;11.01.2021 07:00:05;-0.997;0.034
Tilt 1;11.01.2021 08:00:07;-0.993;0.034
Tilt 1;11.01.2021 09:00:04;-0.999;0.032
Tilt 1;11.01.2021 10:00:04;-0.997;0.034
Tilt 1;11.01.2021 11:00:04;-0.999;0.032
Tilt 1;11.01.2021 12:00:07;-0.990;0.032
Tilt 1;11.01.2021 13:00:04;-0.997;0.034
Tilt 1;11.01.2021 14:00:05;-0.997;0.034
Tilt 1;11.01.2021 15:00:05;-0.997;0.036
Tilt 1;11.01.2021 16:00:06;-0.986;0.036
Tilt 1;11.01.2021 17:00:04;-0.995;0.036
Tilt 1;11.01.2021 18:00:04;-0.995;0.036
Tilt 1;11.01.2021 19:00:04;-0.993;0.038
Tilt 1;11.01.2021 20:00:07;-0.984;0.038
Tilt 1;11.01.2021 21:00:04;-0.993;0.038
Tilt 1;11.01.2021 22:00:05;-0.995;0.038
Tilt 1;11.01.2021 23:00:05;-0.993;0.040
Tilt 1;12.01.2021 00:00:06;-0.984;0.038
Tilt 1;12.01.2021 01:00:04;-0.993;0.040
Tilt 1;12.01.2021 02:00:04;-0.993;0.038
Tilt 1;12.01.2021 03:00:05;-0.995;0.038
Tilt 1;12.01.2021 04:00:07;-0.986;0.038
Tilt 1;12.01.2021 05:00:05;-0.997;0.038
Tilt 1;12.01.2021 06:00:04;-0.997;0.034
